example_id,pair_id,conversation_id,customer_message,context_before_customer,brand_response,is_initial_inquiry,existing_heuristic_intent,existing_candidate_intents,hard_case_category,response_type,sampling_stratum,human_primary_intent,human_secondary_intents,human_is_ambiguous,human_is_multi_intent,human_notes,annotation_status,annotation_method,suggested_primary_intent,suggested_secondary_intents,suggested_is_ambiguous,suggested_is_multi_intent,suggested_notes,suggestion_confidence,suggestion_reasoning
cand_0046,pair_555496_555495,555496,"@SpotifyCares I'm a Premium member. Recently, all of my playlists got deleted. I'm gutted - some of them were up to tens years old. Can you do anything to get them back?",,"@249705 Hey, that doesn't sound fun! Can you fire over your account's username or email address via DM? We'll see what we can do /TK https://t.co/ldFdZR1cbT",True,playlist_library_curation,playlist_library_curation,normal,Clarification / Request for Info,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0047,pair_587519_587517,587519,My @115888 music stops every time I open snapchat. I guess this is the end to my food snaps 😭,,"@258792 Hi Ian, help's here! Can you let us know your device's model, operating system, and Spotify version? We'll see what we can suggest /DV",True,playback_streaming_issue,playback_streaming_issue,normal,Clarification / Request for Info,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0048,pair_594080_594079,594080,"@115888 May I know is it posdible to check what is the address I enter for my Family package plan? Because I deleted one of my family members account, I tried to add him again but keep showing error, I am not sure what is the problem, I assume is the address problem.",,"@260717 Hey, help's here! Could you send us a DM with your account's username or email address? We'll take a look and see what we can suggest 🔍 /DB https://t.co/ldFdZRiNAt",True,other_miscellaneous,,normal,Redirect / DM,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0049,pair_611907_611905,611910,@SpotifyCares  https://t.co/N5JkIhvbRQ,"Customer: @SpotifyCares
I haven't given permission for storage on my little tablet so why's there so much data being stored?
117mb app
660mb data?!
Brand: @265504 Hey there! What operating system and Spotify version are you using on your tablet? We'll see what we can suggest /NG
Customer: @SpotifyCares Android 6.0.1",@265504 Thanks. Can you DM us your account's username or email address? We'll check backstage /NG https://t.co/ldFdZRiNAt,False,offline_downloads_issue,,context_dependent_followup,Redirect / DM,multi_turn_followup,,,,,,pending,,offline_downloads_issue,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches offline_downloads_issue."
cand_0050,pair_627556_627555,627556,It's 2017 and I'm still waiting for @11619 to be on @115888,,"@268629 Hi Tyler! We'd love to have them on Spotify, and hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /TR",True,unclear_insufficient_context,,normal,Other / Miscellaneous,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0051,pair_637683_637682,637683,"@SpotifyCares hiiii, just sent you a Dm!",,"@271199 Hey there! We've just replied to your DM, we'll carry on helping there /JX",True,other_miscellaneous,,normal,Other / Miscellaneous,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0052,pair_639956_639955,639956,answere me @137960 @115888 @SpotifyCares @125633 https://t.co/RTFespyDkR,,@271805 Hey! Help's here. Could you DM us some more info? We'll see what we can do /C https://t.co/ldFdZRiNAt,True,other_miscellaneous,,noisy_or_attachment_only,Redirect / DM,hard_case_noisy_or_attachment_only,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0053,pair_645128_645127,645128,I get so pissed every time I check @115888 and I don't see Taylor Swift's album 😡,,"@273124 Hey Zo, we’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /TF",True,other_miscellaneous,,sarcasm_slang_hostile,Other / Miscellaneous,hard_case_sarcasm_slang_hostile,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0054,pair_647116_647115,647116,"@SpotifyCares keep getting the message “Spotify has paused cos your account is being used elsewhere” I’ve logged out of all my accounts but it’s still happening. Whoever is using my account is listening to Xmas music in November, unforgivable! https://t.co/K8kkzHkhLD",,@273705 Hey Tom! We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /TF,True,account_access_credentials,account_access_credentials,normal,Other / Miscellaneous,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0055,pair_656547_656549,656548,@SpotifyCares what is /MU?,"Customer: @115888 your Windows 10 Mobile app UI is s***. Especially coming from using Groove Music massive downgrade.
Brand: @276221 Hi Devon! Sorry to hear that you feel that way. Can you let us know what's happening exactly? We'll see what we can suggest /MU",@276221 Hey there! That's just a personalized signature of the person helping you out. Hope we were able to clarify this for you /RB,False,plan_management_discount,,context_dependent_followup,Other / Miscellaneous,multi_turn_followup,,,,,,pending,,plan_management_discount,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches plan_management_discount."
cand_0056,pair_662956_662955,662956,"@118266 udah daftar premium tapi gak bisa log in, bisa dibantu @118266 ?",,"@277957 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /RH",True,account_access_credentials,account_access_credentials,normal,Other / Miscellaneous,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0057,pair_678420_678421,678420,"Hey @115888, the Stranger Things overlay is cool and all, but it's killing my CPU and, thus, my battery. According to https://t.co/CAjBbiPH8x, this is an ad. As a paying subscriber, why am I not able to disable these ads?",,@281865 We understand. Can you DM us your account's username or email address? We'll take a look backstage /PL https://t.co/ldFdZRiNAt,True,app_technical_device,app_technical_device,normal,Redirect / DM,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0058,pair_687032_687031,687032,"@SpotifyCares I can't log into spotify application on my computer.   All I get is the message 'service is temporarily unavailable, please try again later. (Error code: 404).  Been like this for a week.  Phone and desktop working fine.",,"@284060 Hey Emma! Could you send us a screenshot of the error code, so we can check it out? /BI",True,content_catalog_licensing,content_catalog_licensing,normal,Clarification / Request for Info,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0059,pair_688080_688079,688080,"@125633 Hi, there are some songs that are appearing on my artist page that are not mine. I've to to contact spotify without no responds",,"@284361 Hey! You can contact our Artist team here: https://t.co/p1wbtdELHu. If you've reached out, DM us your email address &amp; we'll chase it up /K https://t.co/ldFdZRiNAt",True,content_catalog_licensing,content_catalog_licensing,normal,Redirect / DM,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
